"","RegionID","RegionName","CountyName","pct_1","CAGR_2","CAGR_3","CAGR_5","CAGR_10","CAGR_15","CAGR_20"
"79",61653,10039,"New York",22.0745762711864,15.4123812860026,11.6765444817846,8.4616377079392,7.54984070362821,NA,NA
"80",62038,11228,"Kings",8.26513911620295,9.02656764674465,8.90055459052945,6.62911869562015,2.49727789700156,NA,NA
"81",61652,10038,"New York",7.25877639709376,7.68052993893884,8.80532042626505,7.50164177560637,3.44753881961419,NA,NA
"82",62090,11379,"Queens",10.6552357624005,8.56954027265802,8.68078715818785,5.67789149156142,1.60511023979777,NA,NA
"83",62099,11413,"Queens",10.0217864923747,6.61406795320467,5.22637608600891,3.59327267417475,-0.601930951606955,NA,NA
"84",62106,11420,"Queens",9.22098569157392,6.84156712274995,6.79703880137872,5.15474967972804,-0.811660635817402,NA,NA
"85",62100,11414,"Queens",7.67846430713859,5.06836057350442,3.47842569163337,0.980861052651116,-1.41294302783068,NA,NA
"86",61785,10309,"Richmond",5.40087219054008,4.16068122766937,3.94082434494822,2.36815445973755,-0.101279500366303,3.66934137121249,5.0126664538769
"87",62098,11412,"Queens",11.0554442217769,6.05804318878331,5.1743431538388,3.6079999184107,-0.534331348374162,NA,NA
"88",62073,11361,"Queens",9.96121297602257,7.19337686730082,8.06647884845608,5.08983929093743,1.22503466688282,NA,NA
"89",62107,11421,"Queens",12.496521013081,8.82533442824458,8.5745557789487,5.78663927844991,-0.0959782857732683,NA,NA
"90",62089,11378,"Queens",12.8638698630137,9.98550447776407,9.7391583968643,5.91568947809882,1.43005647444157,NA,NA
"91",62105,11419,"Queens",11.402027027027,7.32963549282106,7.70585905099774,4.8409638633476,-0.758386276920653,NA,NA
"92",62119,11433,"Queens",13.4899126769045,8.27360079125852,7.60528105091898,5.05063428814156,-0.419957025387108,NA,NA
"93",61784,10308,"Richmond",6.32002298190177,4.68730318443968,4.21345095204866,2.45084238951978,-0.302916393004726,3.75512586529576,4.96574652652211
"94",62104,11418,"Queens",8.16771031854071,5.81993171487021,6.53288019510569,4.02879148118278,-0.0851772517820204,NA,NA
"95",62101,11415,"Queens",3.03458009880029,1.6615153796993,3.08855217810959,3.26497773555252,0.327749247345333,NA,NA
"96",62109,11423,"Queens",9.71583220568335,6.45900482934061,6.30083005125117,4.56524494615682,0.290732487665202,NA,NA
"97",62081,11369,"Queens",12.1367521367521,10.1894911304116,10.6129580620239,6.69562229603142,0.563692025208673,NA,NA
"98",61786,10310,"Richmond",6.0192367359603,5.32879874068557,5.06806774386597,3.06676324216035,-0.165300175374572,4.13416533306279,5.15945642911935
"99",61779,10303,"Richmond",11.156351791531,6.21201314134476,5.36279070698711,2.65294796452793,-0.295506165975667,4.19910611891541,5.01827454496937
"100",62182,11694,"Queens",12.7295918367347,7.02392866259565,4.0041911525952,1.36682032058746,-0.850434810955936,NA,NA
"101",62108,11422,"Queens",11.1569031498381,6.32680387163382,5.7935414579362,3.70494186847607,-0.746973691973285,NA,NA
"102",62042,11232,"Kings",6.53954612595675,11.5681080601238,11.5752835300317,6.76262256938966,4.72754088145182,NA,NA
"103",62103,11417,"Queens",7.47349366433927,6.42996358679704,7.0582436048173,4.22633568551452,-0.432275735899634,NA,NA
"104",62113,11427,"Queens",8.76140182429188,5.04794442705081,5.5699172617159,4.53398036129466,-0.168370674361884,NA,NA
"105",62180,11692,"Queens",11.0431792128391,6.58535472598527,2.70989348019006,1.91537090580325,-0.644161788403064,NA,NA
"106",62082,11370,"Queens",13.5066458170446,14.504636624613,11.7062622000268,6.91909090030871,4.26343735865187,NA,NA
"107",62068,11356,"Queens",13.2044084009149,10.6060932551572,10.100207400416,5.93276407314416,1.6701504434852,NA,NA
"108",62115,11429,"Queens",9.90338164251208,7.22479795398496,6.59879672128905,4.39955694960559,-0.286637631366671,NA,NA
"109",62074,11362,"Queens",9.11062906724511,6.56705916800828,6.66316919908854,4.22428762795917,0.775985990217043,NA,NA
"110",62097,11411,"Queens",9.60387574807637,6.27866288687502,5.48181957940999,2.91077704675591,-0.848278102709221,NA,NA
"111",61810,10470,"Bronx",5.43002915451896,6.55516477260698,5.53882951922919,2.75841816581275,-0.468184999009835,NA,NA
"112",62112,11426,"Queens",8.70786516853932,5.20305845412934,5.5524599281451,3.54305849679826,-0.412533302819518,NA,NA
"113",61619,10005,"New York",11.4392678868552,9.81950705431098,8.86590298122143,6.45485902429388,3.94177586698723,NA,NA
"114",61632,10018,"New York",2.16879057465738,8.12776457170696,8.3799519568519,8.91878532023125,5.35358573311957,NA,NA
"115",61778,10302,"Richmond",7.06932052161977,5.33425763799704,5.42116449938987,3.50753698614295,-0.336631234749252,4.20500373677537,5.3126986318023
"116",62114,11428,"Queens",8.12814402965316,5.23189968586877,5.88694789019177,4.08541337870343,-0.70860472835218,NA,NA
"117",62181,11693,"Queens",5.93138826546968,2.18844296742267,-0.479623679981356,1.72636490340792,-1.22129752556938,NA,NA
"118",61979,11004,"Queens",5.50424824528999,4.31717392532647,4.95209567434827,3.41135139819326,-0.494010952029755,NA,NA
"119",61771,10280,"New York",7.30495911973714,7.75686945082237,7.30437138965938,7.14909105749073,3.6196369688331,NA,NA
"120",62122,11436,"Queens",11.997813610276,8.1752496523585,8.23478712601693,6.19676211313456,-0.162040829870891,NA,NA
"121",62102,11416,"Queens",11.9101123595506,9.1833567261806,8.39706630162651,5.05098873096597,-0.208433858954482,NA,NA
"122",62078,11366,"Queens",11.211247296323,8.75072568658397,8.41435565243778,5.58907433292744,1.0537170350734,NA,NA
"123",61783,10307,"Richmond",5.83506996129799,3.8704691193963,3.66630049556775,2.00553210895105,-0.309707671598092,3.64782838219395,4.93708495592255
"124",61664,10069,"New York",5.32469504479425,6.49259371530688,8.01276320559518,7.57236578124598,4.00060280184826,NA,NA
"125",61621,10007,"New York",8.32925036746692,6.66012757591239,8.74365850749519,8.87148063936962,5.83832934603266,NA,NA
"126",62075,11363,"Queens",9.41689008042894,7.3824503399089,7.41419076151202,5.17915170228236,0.860158025443547,NA,NA
"127",61620,10006,"New York",2.00737133078845,6.06558946742173,6.96844695865011,8.09723963052134,3.10391769578577,NA,NA
"128",61618,10004,"New York",6.56391659111515,5.92080677706419,8.06710394467962,6.84180309944007,4.16547966307961,NA,NA
"129",61804,10464,"Bronx",13.3297209428339,8.397416943394,3.72802146306253,1.47342557030685,-2.20157833417927,NA,NA
